file,property,level,seed,encoder,eff_rank,auc_logistic_knn
syn_missing-mid_seed4.csv,missing,mid,4,TransTab_native,4.378941687491275,0.8133549175638425
syn_missing-mid_seed4.csv,missing,mid,4,TransTab_d4,2.590558765905594,0.6787150281455165
syn_redundancy-high_seed0.csv,redundancy,high,0,TransTab_native,1.5109979140760565,0.9734107982910907
syn_redundancy-high_seed0.csv,redundancy,high,0,TransTab_d4,1.3687640277172684,0.9616930483550947
syn_redundancy-high_seed1.csv,redundancy,high,1,TransTab_native,2.8896130039296395,0.9667609851530901
syn_redundancy-high_seed1.csv,redundancy,high,1,TransTab_d4,2.2614811852913137,0.9324882677004693
syn_redundancy-high_seed2.csv,redundancy,high,2,TransTab_native,2.1589349889145217,0.9779277927792779
syn_redundancy-high_seed2.csv,redundancy,high,2,TransTab_d4,1.8846455346862676,0.9782148214821482
syn_redundancy-high_seed3.csv,redundancy,high,3,TransTab_native,1.3690425590058724,0.9699476898693646
syn_redundancy-high_seed3.csv,redundancy,high,3,TransTab_d4,1.3268574038456835,0.9681316438268444
syn_redundancy-high_seed4.csv,redundancy,high,4,TransTab_native,1.2826675179542593,0.9622997941268607
syn_redundancy-high_seed4.csv,redundancy,high,4,TransTab_d4,1.1910688624670285,0.9531400908163765
syn_redundancy-low_seed0.csv,redundancy,low,0,TransTab_native,1.7900771607934804,0.9229010910284324
syn_redundancy-low_seed0.csv,redundancy,low,0,TransTab_d4,1.5831551495687701,0.8911593077612706
syn_redundancy-low_seed1.csv,redundancy,low,1,TransTab_native,1.4681092690690776,0.9211757645470231
syn_redundancy-low_seed1.csv,redundancy,low,1,TransTab_d4,1.2712787728840904,0.8681283288739966
syn_redundancy-low_seed2.csv,redundancy,low,2,TransTab_native,1.9231234693515948,0.9336359381750109
syn_redundancy-low_seed2.csv,redundancy,low,2,TransTab_d4,1.5222430599718633,0.9015244243907902
syn_redundancy-low_seed3.csv,redundancy,low,3,TransTab_native,2.268006586758285,0.9252588093171354
syn_redundancy-low_seed3.csv,redundancy,low,3,TransTab_d4,1.9554475251780672,0.8642761139401018
