property,level,encoder,metric,mean_auc,ci_low,ci_high,n_seeds
eid,high,PCA,auc_rule_lin,0.9997727646475543,0.9996993635124122,0.9998461657826964,5
eid,low,PCA,auc_rule_lin,0.9997727646475543,0.9996993635124122,0.9998461657826964,5
eid,mid,PCA,auc_rule_lin,0.9997727646475543,0.9996993635124122,0.9998461657826964,5
eid,high,TabNet,auc_rule_lin,0.9481638783324181,0.9302757830420938,0.9660519736227424,10
eid,low,TabNet,auc_rule_lin,0.9481638783324181,0.9302757830420938,0.9660519736227424,10
eid,mid,TabNet,auc_rule_lin,0.9481638783324181,0.9302757830420938,0.9660519736227424,10
eid,high,TransTab,auc_rule_lin,0.9733823926646752,0.9641899445062904,0.98257484082306,10
eid,low,TransTab,auc_rule_lin,0.9437377828141631,0.912836583727252,0.9746389819010742,10
eid,mid,TransTab,auc_rule_lin,0.9802014639254357,0.966805171713619,0.9935977561372524,10
