property,level,encoder,metric,mean_auc,ci_low,ci_high,n_seeds
eid,high,PCA,auc_rule_knn,0.9989269117794135,0.9987031651981222,0.9991506583607048,5
eid,low,PCA,auc_rule_knn,0.9989269117794135,0.9987031651981222,0.9991506583607048,5
eid,mid,PCA,auc_rule_knn,0.9989269117794135,0.9987031651981222,0.9991506583607048,5
eid,high,TabNet,auc_rule_knn,0.9618901028182896,0.9384524138082361,0.9853277918283431,10
eid,low,TabNet,auc_rule_knn,0.9618901028182896,0.9384524138082361,0.9853277918283431,10
eid,mid,TabNet,auc_rule_knn,0.9618901028182896,0.9384524138082361,0.9853277918283431,10
eid,high,TransTab,auc_rule_knn,0.9917059279105349,0.9895447289615676,0.9938671268595022,10
eid,low,TransTab,auc_rule_knn,0.9904714949462198,0.9875032829098612,0.9934397069825783,10
eid,mid,TransTab,auc_rule_knn,0.9949566292432952,0.992619818052217,0.9972934404343734,10
