file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_missing-low_seed3.csv,missing,low,3,TabNet_native,2000,44,88,0.698557662,0.689414811,0.664719344,0.656079707,2.758335607,-0.317684667,-0.267919887,0.657645238,0.782129491,0.628526577,0.744139112
syn_missing-low_seed3.csv,missing,low,3,TabNet_d4,2000,44,88,0.687287603,0.679570333,0.661012066,0.652763852,2.217234985,-0.473747668,-0.354718126,0.649013259,0.749403897,0.6269893,0.743364655
syn_missing-low_seed4.csv,missing,low,4,TabNet_native,2000,44,88,0.675710534,0.652615672,0.64959711,0.637122469,3.382046342,0.161260779,0.185582862,0.701579038,0.89998469,0.681334666,0.875315207
syn_missing-low_seed4.csv,missing,low,4,TabNet_d4,2000,44,88,0.632967763,0.621094046,0.644290247,0.632312359,2.727369337,-0.171526798,-0.223489977,0.623795055,0.71126101,0.655894721,0.811755885
syn_missing-mid_seed0.csv,missing,mid,0,TabNet_native,2000,44,88,0.668426023,0.666673028,0.712438189,0.702958869,2.354943627,0.669829121,0.608592987,0.683164975,0.700203003,0.639533337,0.641599261
syn_missing-mid_seed0.csv,missing,mid,0,TabNet_d4,2000,44,88,0.652454334,0.655051129,0.708729095,0.699702105,2.28781344,-0.026815482,0.176033886,0.619979879,0.687469754,0.624600605,0.632259869
syn_missing-mid_seed1.csv,missing,mid,1,TabNet_native,2000,44,88,0.721889966,0.720595929,0.722583063,0.708140632,3.491720394,0.324682365,0.48799296,0.705793409,0.844245887,0.697893124,0.768741126
syn_missing-mid_seed1.csv,missing,mid,1,TabNet_d4,2000,44,88,0.704951813,0.705193669,0.714062869,0.700540626,2.663242677,-0.209914207,-0.208643697,0.627429587,0.690126407,0.675952834,0.774039827
syn_missing-mid_seed2.csv,missing,mid,2,TabNet_native,2000,44,88,0.67662411,0.673398171,0.716338376,0.7073272,1.887548671,0.28693592,0.314338216,0.67188969,0.770231949,0.651973287,0.670102241
syn_missing-mid_seed2.csv,missing,mid,2,TabNet_d4,2000,44,88,0.672340515,0.670787775,0.715943197,0.706998877,1.857912146,0.084865588,0.189481425,0.665724482,0.758901549,0.649890379,0.672705944
syn_missing-mid_seed3.csv,missing,mid,3,TabNet_native,2000,44,88,0.669715483,0.655994043,0.659956661,0.653549084,2.788780651,0.009187977,-0.079465245,0.688591859,0.777158655,0.655884588,0.649826448
syn_missing-mid_seed3.csv,missing,mid,3,TabNet_d4,2000,44,88,0.637530891,0.631877787,0.65462676,0.648909441,2.442141851,-0.315028831,-0.532863508,0.609019902,0.666613423,0.638962396,0.656962064
syn_missing-mid_seed4.csv,missing,mid,4,TabNet_native,2000,44,88,0.677307885,0.664790827,0.665330271,0.655529941,2.043192181,0.0072403,-0.073895265,0.695801783,0.796802468,0.669318677,0.751515949
syn_missing-mid_seed4.csv,missing,mid,4,TabNet_d4,2000,44,88,0.648486118,0.640220202,0.656406023,0.64740948,1.756589391,-0.285171277,-0.341371449,0.642014568,0.785862047,0.651813607,0.762403054
syn_redundancy-high_seed0.csv,redundancy,high,0,TabNet_native,2000,44,88,0.804458571,0.805705714,0.820851559,0.81790697,1.957958993,-0.657522845,-0.734661975,0.692854693,0.928730989,0.679439179,0.907314871
