file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_missing-high_seed4.csv,missing,high,4,TransTab_native,2000,44,88,0.6015070644380187,0.5897561397103566,0.5133269624091967,0.4667784258245101,6.688981548942043,0.9875746692988163,0.10473283083294592,0.6520826504437155,0.6072250423011845,0.685707884630999,0.6532825719120136
syn_missing-low_seed0.csv,missing,low,0,TransTab_native,2000,44,88,0.6934862942849754,0.679345119873433,0.6032915990784493,0.5998627996835828,2.356302430070941,0.5528020289258035,0.532124830591457,0.660003340163668,0.7679408424117357,0.6451051101503975,0.7180496232663052
syn_missing-low_seed1.csv,missing,low,1,TransTab_native,2000,44,88,0.6670530420575029,0.6523607277595229,0.5933928109645721,0.5918501673360107,4.117237644037584,0.46471557196337937,0.3695606432624905,0.6753349969320517,0.6830400184523123,0.6858626139720272,0.7199400299850076
syn_missing-low_seed2.csv,missing,low,2,TransTab_native,2000,44,88,0.6804361026870724,0.6684810545211148,0.6079293967604673,0.6028395430205671,2.939903788398728,0.005049026969797368,0.006525614526689,0.6549202453496873,0.7839773946693516,0.6693084863268456,0.744351774742189
syn_missing-low_seed3.csv,missing,low,3,TransTab_native,2000,44,88,0.6637553835484402,0.6454380096142145,0.5827016656087641,0.5791487586710478,4.141939724356105,0.5192335990819734,0.41784619286330443,0.685679645670395,0.7632907191008664,0.6813010840531655,0.7442898073012638
syn_missing-low_seed4.csv,missing,low,4,TransTab_native,2000,44,88,0.6749506253379411,0.6680025739320921,0.6397690422455744,0.6377944961664841,5.346681371423946,0.3364606959876908,0.26399016286298754,0.6923608108757265,0.7343702156018661,0.6883361555459481,0.712683946036492
syn_missing-mid_seed0.csv,missing,mid,0,TransTab_native,2000,44,88,0.632707002139314,0.6144326000973591,0.46019149798998515,0.4686247109650724,6.205534445703274,0.32209229493212427,0.25034477311371545,0.6532780106225204,0.7111324798411173,0.6518569409901086,0.6633230889127716
syn_missing-mid_seed1.csv,missing,mid,1,TransTab_native,2000,44,88,0.6475256776453441,0.629394888645491,0.4868940686931378,0.4883382317147378,5.661942610755808,0.3926750275360971,0.48741962690661356,0.6806005016180583,0.6348467532467532,0.6881592737338544,0.6033212121212121
syn_missing-mid_seed2.csv,missing,mid,2,TransTab_native,2000,44,88,0.621603398218022,0.609732880004868,0.49112742435996903,0.4948431118413046,5.682278201337597,0.2880654250427222,0.4190602026184517,0.6196874587419134,0.7039853505938605,0.6380160511460247,0.6020053917953152
syn_missing-mid_seed3.csv,missing,mid,3,TransTab_native,2000,44,88,0.6359384829677692,0.6172816356334428,0.47870039024848954,0.4812848454423756,5.264989693820701,0.40098607991816687,0.4716215082284691,0.65007300730073,0.7345108278298265,0.6601430143014302,0.6699216710182768
syn_missing-mid_seed4.csv,missing,mid,4,TransTab_native,2000,44,88,0.6468589757152596,0.6341673329682366,0.5110955991254673,0.5127063009614214,6.152290868810331,0.4497178853972784,0.47949312267794963,0.6818917275669103,0.6781923779599207,0.6783012132048528,0.5968856409636669
syn_redundancy-high_seed0.csv,redundancy,high,0,TransTab_native,2000,44,88,0.80894069868585,0.8001013691128149,0.7688108117638761,0.7588408451989778,2.97586100722103,-0.6773033390833655,-0.6429106028587533,0.7479427479427478,0.9225314839894768,0.7344862344862345,0.9109886517536075
