file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_eid-high_seed0.csv,eid,high,0,TabNet_native,2000,44,88,0.9420040435385664,0.9227636667883656,0.9321806956296871,0.9194441523670439,2.9802913651074934,-0.38839078928337234,-0.4019167793935016,0.9883294965468923,0.9705414746543779,0.9876538884996496,0.9639765745007681
syn_eid-high_seed0.csv,eid,high,0,TabNet_d4,2000,44,88,0.910486488233773,0.8947767250821468,0.9218095070174201,0.9095158451989778,2.3265089651722333,-0.7210916455615041,-0.8567050051534902,0.9143208887999199,0.8464938556067588,0.9584451005905316,0.9220506912442397
syn_eid-high_seed1.csv,eid,high,1,TabNet_native,2000,44,88,0.8577463032183745,0.8173609681148838,0.8172035933422668,0.7839566995253742,3.24975014090652,-0.3988485023880594,-0.5276646317133281,0.9899062941637137,0.9909164929004071,0.9877474293155544,0.9930155893158574
syn_eid-high_seed1.csv,eid,high,1,TabNet_d4,2000,44,88,0.8293464748336742,0.798838377753438,0.8145012165879117,0.7819514147499087,2.742380020520488,-0.5290747806865836,-0.7158424198068141,0.9140674774036812,0.9488114387846291,0.9717777304364438,0.9876596167212789
syn_eid-high_seed2.csv,eid,high,2,TabNet_native,2000,44,88,0.9164633613089781,0.9026230589022758,0.935774149563909,0.9244335310940732,2.182324083795513,-0.7406151889791229,-0.3447206077036797,0.9613134291337954,0.9217507844268409,0.9761020586964523,0.9501607547382195
syn_eid-high_seed2.csv,eid,high,2,TabNet_d4,2000,44,88,0.8915280755577497,0.8842738469027626,0.9346373510120601,0.923493251795059,1.942682300656319,-0.7927505140827014,-0.5178725411335996,0.9287617416908035,0.8515111648914465,0.9648674409114912,0.9351141815930548
syn_eid-high_seed3.csv,eid,high,3,TabNet_native,2000,44,88,0.9183361661612244,0.8901225142996227,0.9369818452171051,0.925390057198491,2.3541112580259296,-0.65992346091137,-0.9679541480550105,0.988276706917673,0.9962893849906339,0.990204755118878,0.9980891765371652
syn_eid-high_seed3.csv,eid,high,3,TabNet_d4,2000,44,88,0.8689009744457766,0.857965327978581,0.93315780967158,0.922735685164902,2.0368835044492983,-1.1120592953541975,-1.088269212505775,0.9849836245906147,0.9779261387039352,0.9878961974049351,0.9928115788380331
syn_eid-high_seed4.csv,eid,high,4,TabNet_native,2000,44,88,0.9394202694125114,0.9255924090300596,0.9340183898723464,0.9184170713155653,4.065888372380739,-0.4161011045733756,-0.2757121968449345,0.9797094346227901,0.9755716932081757,0.9833022430046761,0.976527109699715
syn_eid-high_seed4.csv,eid,high,4,TabNet_d4,2000,44,88,0.907104844018149,0.891093172690763,0.9272781931024755,0.91077714494341,3.2733400993322177,-0.5443468266446658,-0.3545140688496069,0.9667955289940235,0.9319455470975576,0.9806721512340277,0.9629197216644094
syn_eid-low_seed0.csv,eid,low,0,TabNet_native,2000,44,88,0.9420040435385664,0.9227636667883656,0.9321806956296871,0.9194441523670439,2.9802913651074934,-0.38839078928337234,-0.4019167793935016,0.9883294965468923,0.9705414746543779,0.9876538884996496,0.9639765745007681
syn_eid-low_seed0.csv,eid,low,0,TabNet_d4,2000,44,88,0.910486488233773,0.8947767250821468,0.9218095070174201,0.9095158451989778,2.3265089651722333,-0.7210916455615041,-0.8567050051534902,0.9143208887999199,0.8464938556067588,0.9584451005905316,0.9220506912442397
syn_eid-low_seed1.csv,eid,low,1,TabNet_native,2000,44,88,0.8577463032183745,0.8173609681148838,0.8172035933422668,0.7839566995253742,3.24975014090652,-0.3988485023880594,-0.5276646317133281,0.9899062941637137,0.9909164929004071,0.9877474293155544,0.9930155893158574
syn_eid-low_seed1.csv,eid,low,1,TabNet_d4,2000,44,88,0.8293464748336742,0.798838377753438,0.8145012165879117,0.7819514147499087,2.742380020520488,-0.5290747806865836,-0.7158424198068141,0.9140674774036812,0.9488114387846291,0.9717777304364438,0.9876596167212789
syn_eid-low_seed2.csv,eid,low,2,TabNet_native,2000,44,88,0.9164633613089781,0.9026230589022758,0.935774149563909,0.9244335310940732,2.182324083795513,-0.7406151889791229,-0.3447206077036797,0.9613134291337954,0.9217507844268409,0.9761020586964523,0.9501607547382195
syn_eid-low_seed2.csv,eid,low,2,TabNet_d4,2000,44,88,0.8915280755577497,0.8842738469027626,0.9346373510120601,0.923493251795059,1.942682300656319,-0.7927505140827014,-0.5178725411335996,0.9287617416908035,0.8515111648914465,0.9648674409114912,0.9351141815930548
syn_eid-low_seed3.csv,eid,low,3,TabNet_native,2000,44,88,0.9183361661612244,0.8901225142996227,0.9369818452171051,0.925390057198491,2.3541112580259296,-0.65992346091137,-0.9679541480550105,0.988276706917673,0.9962893849906339,0.990204755118878,0.9980891765371652
syn_eid-low_seed3.csv,eid,low,3,TabNet_d4,2000,44,88,0.8689009744457766,0.857965327978581,0.93315780967158,0.922735685164902,2.0368835044492983,-1.1120592953541975,-1.088269212505775,0.9849836245906147,0.9779261387039352,0.9878961974049351,0.9928115788380331
syn_eid-low_seed4.csv,eid,low,4,TabNet_native,2000,44,88,0.9394202694125114,0.9255924090300596,0.9340183898723464,0.9184170713155653,4.065888372380739,-0.4161011045733756,-0.2757121968449345,0.9797094346227901,0.9755716932081757,0.9833022430046761,0.976527109699715
