file,property,level,seed,encoder,eff_rank,auc_logistic_knn
syn_missing-mid_seed3.csv,missing,mid,3,TabNet_d4,1.2301811519638859,0.9108830741291861
syn_missing-mid_seed4.csv,missing,mid,4,TabNet_native,1.4334580444529452,0.8860576673027913
syn_missing-mid_seed4.csv,missing,mid,4,TabNet_d4,1.4014152498242458,0.8753770739064858
syn_redundancy-high_seed0.csv,redundancy,high,0,TabNet_native,2.3758211509695646,0.9691270241295443
syn_redundancy-high_seed0.csv,redundancy,high,0,TabNet_d4,2.2645752583656322,0.9613930291538658
syn_redundancy-high_seed1.csv,redundancy,high,1,TabNet_native,2.64115176080522,0.9720870290576953
syn_redundancy-high_seed1.csv,redundancy,high,1,TabNet_d4,2.5695271655719587,0.971859484458954
syn_redundancy-high_seed2.csv,redundancy,high,2,TabNet_native,1.2289271876312045,0.9749719971997199
syn_redundancy-high_seed2.csv,redundancy,high,2,TabNet_d4,1.2235663314068677,0.9750225022502249
syn_redundancy-high_seed3.csv,redundancy,high,3,TabNet_native,2.208233435008591,0.9356194167840676
syn_redundancy-high_seed3.csv,redundancy,high,3,TabNet_d4,2.1222990778811806,0.9357109695184427
syn_redundancy-high_seed4.csv,redundancy,high,4,TabNet_native,1.471234826944365,0.9783237702908145
syn_redundancy-high_seed4.csv,redundancy,high,4,TabNet_d4,1.422425881500028,0.9780410325083395
syn_redundancy-low_seed0.csv,redundancy,low,0,TabNet_native,1.3451218565020355,0.7202298523949795
syn_redundancy-low_seed0.csv,redundancy,low,0,TabNet_d4,1.327784863124827,0.7157237568839652
syn_redundancy-low_seed1.csv,redundancy,low,1,TabNet_native,1.3351482723370622,0.6442884649046037
syn_redundancy-low_seed1.csv,redundancy,low,1,TabNet_d4,1.3186319289551318,0.6190697907029082
syn_redundancy-low_seed2.csv,redundancy,low,2,TabNet_native,1.5583313715834022,0.9322324157186515
syn_redundancy-low_seed2.csv,redundancy,low,2,TabNet_d4,1.5234838625363134,0.9310503968063489
syn_redundancy-low_seed3.csv,redundancy,low,3,TabNet_native,2.018965343093192,0.6362254041145482
syn_redundancy-low_seed3.csv,redundancy,low,3,TabNet_d4,2.00872164286764,0.6355883811817225
syn_redundancy-low_seed4.csv,redundancy,low,4,TabNet_native,1.3677029370513671,0.8094562638294808
syn_redundancy-low_seed4.csv,redundancy,low,4,TabNet_d4,1.3168634738225928,0.7580361036975981
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TabNet_native,1.6415862697401389,0.7244529837658407
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TabNet_d4,1.5892066172919672,0.7144585762321183
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TabNet_native,2.7367326007347472,0.8405403484394506
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TabNet_d4,2.439661789832315,0.8191815887501489
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TabNet_native,1.4775614199783125,0.8163687806224553
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TabNet_d4,1.4488930374723343,0.8159282273155052
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TabNet_native,1.6227863831584697,0.7455212455212455
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TabNet_d4,1.6221145192600759,0.7455827455827456
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TabNet_native,1.8829626586729846,0.9337059536573266
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TabNet_d4,1.8508667717595475,0.9293103206861788
syn_skew-high_seed0.csv,skew,high,0,TabNet_native,2.363873727089091,0.870950913279694
syn_skew-high_seed0.csv,skew,high,0,TabNet_d4,2.1427591870565528,0.8650817945278245
syn_skew-high_seed1.csv,skew,high,1,TabNet_native,1.2922966563565026,0.9654967838318461
syn_skew-high_seed1.csv,skew,high,1,TabNet_d4,1.2592922344114883,0.9637024583860683
syn_skew-high_seed2.csv,skew,high,2,TabNet_native,1.6310833952103827,0.768140790252644
syn_skew-high_seed2.csv,skew,high,2,TabNet_d4,1.5651059997057355,0.748253472055553
syn_skew-high_seed3.csv,skew,high,3,TabNet_native,1.8657076526830991,0.8589490000000001
syn_skew-high_seed3.csv,skew,high,3,TabNet_d4,1.839818750913298,0.8545334999999998
syn_skew-high_seed4.csv,skew,high,4,TabNet_native,2.9299640524278217,0.9341468708211688
syn_skew-high_seed4.csv,skew,high,4,TabNet_d4,2.5321158509917683,0.9187132625413695
syn_skew-low_seed0.csv,skew,low,0,TabNet_native,1.5372502990750965,0.9287745895940109
syn_skew-low_seed0.csv,skew,low,0,TabNet_d4,1.4587250781626042,0.9262734866075939
syn_skew-low_seed1.csv,skew,low,1,TabNet_native,1.498710928384756,0.7979907439215045
syn_skew-low_seed1.csv,skew,low,1,TabNet_d4,1.4377958977822678,0.7764474766119267
syn_skew-low_seed2.csv,skew,low,2,TabNet_native,1.2899785221488618,0.8121993097937881
syn_skew-low_seed2.csv,skew,low,2,TabNet_d4,1.2776344943498856,0.8142813285319568
syn_skew-low_seed3.csv,skew,low,3,TabNet_native,1.45585417515682,0.781054526363159
syn_skew-low_seed3.csv,skew,low,3,TabNet_d4,1.4261789496845323,0.7798004950123754
syn_skew-low_seed4.csv,skew,low,4,TabNet_native,1.724939167734771,0.9564222822264619
syn_skew-low_seed4.csv,skew,low,4,TabNet_d4,1.622106136930674,0.9560291088369971
syn_skew-mid_seed0.csv,skew,mid,0,TabNet_native,1.6415862697401389,0.7244529837658407
syn_skew-mid_seed0.csv,skew,mid,0,TabNet_d4,1.5892066172919672,0.7144585762321183
syn_skew-mid_seed1.csv,skew,mid,1,TabNet_native,2.7367326007347472,0.8405403484394506
syn_skew-mid_seed1.csv,skew,mid,1,TabNet_d4,2.439661789832315,0.8191815887501489
syn_skew-mid_seed2.csv,skew,mid,2,TabNet_native,1.4775614199783125,0.8163687806224553
syn_skew-mid_seed2.csv,skew,mid,2,TabNet_d4,1.4488930374723343,0.8159282273155052
syn_skew-mid_seed3.csv,skew,mid,3,TabNet_native,1.6227863831584697,0.7455212455212455
syn_skew-mid_seed3.csv,skew,mid,3,TabNet_d4,1.6221145192600759,0.7455827455827456
syn_skew-mid_seed4.csv,skew,mid,4,TabNet_native,1.8829626586729846,0.9337059536573266
syn_skew-mid_seed4.csv,skew,mid,4,TabNet_d4,1.8508667717595475,0.9293103206861788
